,Date,Ticker,Company Name,pred,prof0.0,prof-1.0,prof1.0,return1,return1&2,return1&2&3,return1&2&3&4
28,20200128,CCL,CARNIVAL CORP,1.0,0.12859808,0.26162106,0.6097809000000001,1.0,0.9623655913978496,0.9361290322580648,0.9193548387096776
29,20200128,CUK,CARNIVAL PLC,1.0,0.12859808,0.26162106,0.6097809000000001,0.9993138151875572,0.9652333028362308,0.9400731930466608,0.9297804208600184
30,20200128,WCUI,"Wellness Center USA, Inc.",1.0,0.098897524,0.38825238,0.51285005,1.4999999999999998,1.0,1.0,1.0
31,20200128,NURO,"NeuroMetrix, Inc.",1.0,0.1247347,0.3839845,0.4912808,0.971875,0.8875,0.953125,0.915625
32,20200128,MKC,MCCORMICK & CO INC,1.0,0.1332442,0.36111190000000004,0.5056439,1.0081295917138384,0.9966879441165843,0.9838010357702036,0.9825364326147176
33,20200129,URI,UNITED RENTALS NORTH AMERICA INC,1.0,0.12426974,0.30256832,0.57316196,0.9298568238539342,0.8911729935636412,0.916327334822015,0.9689347169315644
34,20200129,NFLX,NETFLIX INC,1.0,0.18490139,0.37128899,0.44380963,1.0133465438862337,1.005624198624548,1.043245133465439,1.0753292924583284
35,20200129,SNX,SYNNEX CORP,1.0,0.10534447,0.33917102,0.5554846,1.0164707589609636,0.9995646495428822,1.019881004208388,1.0268466115222756
36,20200129,SLAB,SILICON LABORATORIES INC.,1.0,0.116863385,0.34709257,0.53604406,1.016932658622032,0.9566952121448036,0.9792720903075126,1.0135266640716232
37,20200129,PBSV,"Pharma-Bio Serv, Inc.",1.0,0.105226524,0.33536893,0.5594045,0.8924731182795698,0.913978494623656,0.978494623655914,0.9139784946236558
38,20200129,JVA,COFFEE HOLDING CO INC,1.0,0.11481075,0.40818122,0.47700804,1.015384615384615,1.0410256410256409,1.0282051282051279,1.0256410256410255
39,20200129,URI,"UNITED RENTALS, INC.",1.0,0.12426974,0.30256832,0.57316196,0.9298568238539342,0.8911729935636412,0.916327334822015,0.9689347169315644
40,20200129,URI,UNITED RENTALS NORTH AMERICA INC,1.0,0.12426974,0.30256832,0.57316196,0.9298568238539342,0.8911729935636412,0.916327334822015,0.9689347169315644
41,20200129,URI,"UNITED RENTALS, INC.",1.0,0.12426974,0.30256832,0.57316196,0.9298568238539342,0.8911729935636412,0.916327334822015,0.9689347169315644
42,20200129,JEF,Jefferies Group LLC,1.0,0.17979082,0.30845132,0.51175785,1.007805325987144,0.9935720844811752,1.0133149678604223,1.0335169880624426
43,20200130,CMCSA,COMCAST CORP,1.0,0.113985606,0.3471421,0.5388723000000001,0.9784775713638424,0.96647032170367,1.0031717263253286,1.0101948346171274
44,20200130,CMCSA,COMCAST CORP,1.0,0.113985606,0.3471421,0.5388723000000001,0.9784775713638424,0.96647032170367,1.0031717263253286,1.0101948346171274
45,20200130,IMTO,DALRADA FINANCIAL CORP,1.0,0.12588799,0.34345729999999997,0.53065467,1.0,1.0,1.0,1.0
46,20200130,UTL,UNITIL CORP,1.0,0.21550088,0.29407457,0.49042454,0.9654147104851329,0.9588419405320816,0.9654147104851329,0.9799687010954616
47,20200130,FB,Facebook Inc,1.0,0.10796334,0.35098794,0.54104865,0.9636328926645348,0.9745143893475874,1.0014317758793492,1.0027681000334083
48,20200130,PHM,PULTEGROUP INC/MI/,1.0,0.18066019,0.35282096,0.4665188,0.9774518388791592,0.9776707530647984,0.9649737302977232,0.9910245183887916
49,20200130,LLNW,"Limelight Networks, Inc.",1.0,0.107666865,0.35170817,0.5406249,0.9257884972170688,0.9146567717996288,0.9220779220779219,0.935064935064935
50,20200130,NOC,NORTHROP GRUMMAN CORP /DE/,1.0,0.120020024,0.34892073,0.53105927,0.97323771663159,0.9451243276950658,0.9400836646140256,0.9556473614467224
51,20200131,EBAY,EBAY INC,1.0,0.12943211,0.35768774,0.51288015,1.024731823599523,1.1147199046483909,1.1063766388557803,1.1323003575685335
52,20200131,SCRH,SCORES HOLDING CO INC,1.0,0.1505095,0.40604368,0.44344676,1.0,1.0,1.0,1.3846153846153846
53,20200131,NOBH,NOBILITY HOMES INC,1.0,0.10860473,0.33482695,0.5565683000000001,1.0,1.0,1.050420168067227,1.0920168067226892
54,20200131,AMZN,AMAZON COM INC,1.0,0.11703859999999999,0.34806776,0.53489363,0.997749810824804,1.0203861165319208,1.0155073877892389,1.0206649010315023
55,20200131,BA,BOEING CO,1.0,0.13654299,0.3841965,0.4792605,0.9928676909542212,0.9989631444999529,1.0354416061834293,1.0727684041851258
56,20200131,OMN,OMNOVA SOLUTIONS INC,1.0,0.086565696,0.36380762,0.5496267,1.0019782393669636,1.0019782393669636,1.0009891196834817,1.0
57,20200131,CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",1.0,0.08383564,0.34751129999999997,0.5686531,1.0281954160708071,1.0276156611139025,1.0091214779886366,1.0175859003594478
58,20200203,PGCG,PRIME GLOBAL CAPITAL GROUP Inc,1.0,0.09134789,0.39647081,0.5121812,1.0,1.0,1.0,1.0
59,20200203,DLPH,Aptiv PLC,1.0,0.12882917,0.37084934,0.50032145,1.0065530799475753,1.0216251638269984,0.9829619921363038,0.9750982961992134
60,20200203,FCFS,"FIRSTCASH, INC",1.0,0.11706448,0.30757362,0.5753619000000001,0.9845194085027726,0.9915665434380776,0.9879852125693162,0.9814001848428836
61,20200203,SPEX,SPHERIX INC,1.0,0.08542849999999999,0.41434255,0.500229,1.0196078431372548,1.068627450980392,1.0,1.0098039215686272
62,20200203,MINI,MOBILE MINI INC,1.0,0.15669994,0.33135116,0.5119489,1.0089919545669666,1.020350212967345,1.0179839091339329,1.0035494557501183
63,20200204,SIRI,SIRIUS XM HOLDINGS INC.,1.0,0.11253642,0.35435742,0.5331060999999999,0.9944521497919556,0.997226074895978,0.9861303744798892,0.9986130374479892
64,20200204,LEA,LEAR CORP,1.0,0.121702336,0.38237459999999995,0.49592307,1.0193589846574025,0.979677082496586,0.9777492168045626,0.9701180817736365
65,20200204,AMD,ADVANCED MICRO DEVICES INC,1.0,0.08862718,0.32758287,0.5837899999999999,1.00788675429727,0.99737108190091,1.0056622851365014,1.056825075834176
66,20200204,HIW,"HIGHWOODS PROPERTIES, INC.",1.0,0.145466,0.30391285,0.5506211,1.0140900195694715,1.0170254403131114,1.0158512720156554,1.02133072407045
67,20200204,ALXN,"ALEXION PHARMACEUTICALS, INC.",1.0,0.120721444,0.34221820000000003,0.5370604,1.0068972216825336,1.010685836409559,0.9768797357684088,0.981251214299592
68,20200204,HIW,"HIGHWOODS PROPERTIES, INC.",1.0,0.145466,0.30391285,0.5506211,1.0140900195694715,1.0170254403131114,1.0158512720156554,1.02133072407045
69,20200204,LUV,SOUTHWEST AIRLINES CO,1.0,0.11113079,0.3547942,0.534075,1.022808908045977,1.0366379310344829,1.028376436781609,1.0312499999999998
70,20200204,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",1.0,0.1420425,0.38586614,0.47209140000000005,1.000834376303713,1.0002979915370405,0.9985696406222064,1.0165683294594434
71,20200204,CFR,"CULLEN/FROST BANKERS, INC.",1.0,0.16393001,0.33203387,0.50403607,1.019720446418897,1.0041174558457038,0.9947990031422688,1.0021670820240545
72,20200205,GM,General Motors Co,1.0,0.08153939999999998,0.40502309999999997,0.51343745,0.9800171281758492,0.9600342563516984,0.9777333713959464,0.9994290608050242
73,20200205,CNCN,Chun Can Capital Group,1.0,0.17589253,0.37113437,0.45297309999999996,1.0,1.0,1.0,1.0
74,20200205,DTE,DTE ENERGY CO,1.0,0.17139693,0.22829179999999996,0.60031134,0.9982149497954632,0.9937523242841206,0.9926366679062851,0.9968017850502048
75,20200205,DTE,DTE ENERGY CO,1.0,0.17139693,0.22829179999999996,0.60031134,0.9982149497954632,0.9937523242841206,0.9926366679062851,0.9968017850502048
76,20200205,MXL,MAXLINEAR INC,1.0,0.101258464,0.37813309999999994,0.5206085,0.9173803526448364,0.91183879093199,0.9209068010075568,0.9415617128463476
77,20200205,ENSG,"ENSIGN GROUP, INC",1.0,0.117550276,0.37337659999999995,0.5090731,1.0889352818371607,1.107098121085595,1.1121085594989564,1.0997912317327767
78,20200205,CMG,CHIPOTLE MEXICAN GRILL INC,1.0,0.11442951,0.32544932,0.5601212,1.0035011299633494,1.0119553635203336,1.042739546375335,1.0430205735295837
79,20200205,SAVE,"Spirit Airlines, Inc.",1.0,0.1588783,0.27701175,0.56411,0.963096309630963,0.9945994599459947,0.9846984698469848,0.9745724572457248
80,20200205,CUZ,COUSINS PROPERTIES INC,1.0,0.121781714,0.41319314,0.46502513,0.9978250362493958,0.9925084581923634,1.010633156114065,1.0091831802803286
81,20200205,F,FORD MOTOR CO,1.0,0.10491557,0.30729386,0.5877905999999999,0.9927797833935016,0.9759326113116724,0.9699157641395908,0.974729241877256
82,20200206,CMS,CMS ENERGY CORP,1.0,0.14630203,0.28274402,0.57095397,0.9973262032085564,1.003565062388592,1.0007427213309568,1.0005941770647655
83,20200206,FAST,FASTENAL CO,1.0,0.12084408,0.2964383,0.58271754,0.9854881266490766,0.97467018469657,0.9978891820580476,1.011609498680739
84,20200206,SGEN,SEATTLE GENETICS INC /WA,-1.0,0.09251449,0.48167107,0.42581448,1.0103674983142281,1.0181124156848331,1.0055291019899903,1.0045060965449817
85,20200206,ULBI,ULTRALIFE CORP,1.0,0.1644729,0.37189279999999997,0.46363425,1.0196078431372548,1.0196078431372548,1.0313725490196075,1.0183006535947712
86,20200206,CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,1.0,0.10995408,0.31682423,0.5732216,0.9977827050997784,0.9955654101995568,0.993348115299335,0.993348115299335
87,20200206,CMS,CONSUMERS ENERGY CO,1.0,0.14630203,0.28274402,0.57095397,0.9973262032085564,1.003565062388592,1.0007427213309568,1.0005941770647655
88,20200206,ARTW,ARTS WAY MANUFACTURING CO INC,1.0,0.0818845,0.41431248,0.503803,0.995,1.075,1.05,1.075
89,20200206,CMS,CMS ENERGY CORP,1.0,0.14630203,0.28274402,0.57095397,0.9973262032085564,1.003565062388592,1.0007427213309568,1.0005941770647655
90,20200206,BIIB,BIOGEN INC.,1.0,0.15974438,0.3540997,0.48615593,1.0043292610603725,1.0050112679397465,0.9853220258569566,0.9837504447870952
91,20200206,DHX,"DHI GROUP, INC.",1.0,0.13036760000000003,0.34362715,0.52600527,0.9705882352941176,0.9575163398692809,0.9509803921568628,0.9281045751633984
92,20200206,CMS,CONSUMERS ENERGY CO,1.0,0.14630203,0.28274402,0.57095397,0.9973262032085564,1.003565062388592,1.0007427213309568,1.0005941770647655
93,20200206,UTX,UNITED TECHNOLOGIES CORP /DE/,1.0,0.12437581,0.28192708,0.5936971,1.0040332906530092,1.0022407170294496,0.9939180537772088,0.993469910371319
94,20200206,MMM,3M CO,1.0,0.1883386,0.3386335,0.47302786,0.9827490944809382,0.9831788323408436,0.99729879059488,1.005586592178771
95,20200206,SYK,STRYKER CORP,1.0,0.12724864,0.36114278,0.5116086,0.9842833577712611,0.9953720674486802,0.9995417888563048,0.9901026392961876
96,20200206,CE,Celanese Corp,1.0,0.15233128,0.33714706,0.51052165,0.9920518911017724,0.982733418600402,0.9923259638224009,1.017906084414398
97,20200206,IO,ION GEOPHYSICAL CORP,1.0,0.1018184,0.39475223,0.50342935,0.9506726457399104,0.8183856502242153,0.8094170403587445,0.9372197309417042
98,20200206,TMUS,"T-Mobile US, Inc.",1.0,0.10699053,0.3933708,0.49963865,1.032258064516129,1.0212637429020175,1.141597197052072,1.1558535701341066
99,20200206,TRNO,Terreno Realty Corp,1.0,0.15640476,0.30453905,0.53905624,1.0134251290877798,1.017383820998279,1.0253012048192771,1.0395869191049916
100,20200206,ICE,"Intercontinental Exchange, Inc.",1.0,0.12479215,0.3266386,0.5485691999999999,1.0279658195538786,1.0522694484518922,1.051603595605371,1.0474975030518254
101,20200206,NSC,NORFOLK SOUTHERN CORP,-1.0,0.16494732,0.42847413,0.40657863,1.0117547489185632,1.0162315398429818,1.0166200632512852,1.0081146126097504
102,20200207,NBIX,NEUROCRINE BIOSCIENCES INC,1.0,0.08548365,0.38942182,0.52509457,1.0193306405077898,1.0287555299095978,1.0350067320638583,1.0237545681861897
103,20200207,RNR,RENAISSANCERE HOLDINGS LTD,1.0,0.14472722,0.33007497,0.52519774,1.008598017398341,1.0225571515274126,1.0048553510014162,1.0158304673275338
104,20200207,LVS,LAS VEGAS SANDS CORP,1.0,0.1393396,0.3341421,0.5265183000000001,1.0203592814371258,1.0306886227544911,1.0648203592814371,1.037574850299401
105,20200207,LMT,LOCKHEED MARTIN CORP,1.0,0.11309091,0.35130504,0.53560406,1.0013434433135229,1.0015483753443994,0.9941480520071952,0.9898217091331372
106,20200207,COR,CoreSite Realty Corp,1.0,0.13598925,0.34382695,0.5201838,0.9838380250421809,0.9903205754373502,0.9956486990498179,1.0047065091910132
107,20200207,MDLZ,"Mondelez International, Inc.",1.0,0.11187371,0.30214483,0.58598155,1.005284691442209,1.003579952267303,1.0049437436072282,1.0063075349471529
108,20200207,ENTG,ENTEGRIS INC,1.0,0.11594287,0.3664274,0.5176298,1.0147641339575082,1.0327691753691033,1.0527547713359742,1.0513143680230463
109,20200207,REGN,"REGENERON PHARMACEUTICALS, INC.",-1.0,0.11924173,0.49166509999999997,0.38909320000000003,0.9886348757430542,0.961654187541475,0.938506619826236,0.9558076648237712
110,20200207,POWI,POWER INTEGRATIONS INC,1.0,0.11410378,0.40036082,0.48553535,1.050875326433891,1.037334365025631,1.057839249443853,1.0499081149047296
111,20200207,MTD,METTLER TOLEDO INTERNATIONAL INC/,1.0,0.12644805,0.34957078,0.52398115,0.9918948103919202,0.990916597853014,0.9817569713523472,0.9775519278409452
112,20200207,DOW,DOW CHEMICAL CO /DE/,1.0,0.15971525,0.33565485,0.50462985,1.00333125130127,1.0158234436810327,1.0281074328544662,1.0056214865708932
113,20200207,DOW,DOW CHEMICAL CO /DE/,1.0,0.15971525,0.33565485,0.50462985,1.00333125130127,1.0158234436810327,1.0281074328544662,1.0056214865708932
114,20200207,ISRG,INTUITIVE SURGICAL INC,1.0,0.105042905,0.3551282,0.5398289000000001,1.0094920870510675,1.0144797473379017,1.023143434064512,1.0361044474742422
115,20200207,AJG,ARTHUR J. GALLAGHER & CO.,1.0,0.14709245,0.3370843,0.5158232,1.0176308014867053,1.0235395025254932,1.0163918803011531,1.0311636328981224
116,20200207,PM,Philip Morris International Inc.,1.0,0.1338559,0.35031617,0.5158279,1.014865637507147,1.0227558604917095,1.005145797598628,1.0156660949113778
117,20200210,CLB,CORE LABORATORIES N V,1.0,0.14941375,0.35894147,0.49164474,0.99091175608326,0.995309293462328,0.9768396364702434,0.9894459102902377
118,20200210,BRX,Brixmor Property Group Inc.,1.0,0.101965815,0.3674574,0.5305769,0.9690576652601972,0.9582747304266294,0.9615564932020628,0.9676511954992968
119,20200210,BRX,Brixmor Property Group Inc.,1.0,0.101965815,0.3674574,0.5305769,0.9690576652601972,0.9582747304266294,0.9615564932020628,0.9676511954992968
120,20200210,CNX,CNX Resources Corp,1.0,0.11410606,0.38595524,0.49993859999999996,0.9685534591194968,0.9638364779874212,0.970125786163522,0.9559748427672956
121,20200210,CERN,CERNER Corp,1.0,0.12801528,0.36265907,0.5093257000000001,1.0076613916101482,0.9630746043707612,0.9606882692790756,0.9679728711379052
122,20200210,HL,HECLA MINING CO/DE/,1.0,0.12434235,0.31130216,0.5643555,0.9968354430379746,0.9208860759493671,0.9367088607594936,0.9240506329113924
123,20200210,FE,FIRSTENERGY CORP,1.0,0.11337084,0.38635308,0.50027615,1.0035046728971964,1.002336448598131,1.0120716510903427,1.0169392523364489
124,20200210,CSL,CARLISLE COMPANIES INC,1.0,0.1344191,0.34026268,0.52531826,0.9968851233491154,1.0122726140044855,1.0076625965611763,1.0173810117119364
125,20200210,XPO,"XPO Logistics, Inc.",1.0,0.1474096,0.32401982,0.5285706,0.9799299139853456,1.0052033556334292,1.003610491664012,1.0109376659233305
126,20200210,FRT,FEDERAL REALTY INVESTMENT TRUST,1.0,0.13123026,0.35721087,0.5115589,0.9689771040087521,0.9677268109713214,0.9756192857701024,0.9942173947018832
127,20200210,LIVE,LIVE VENTURES Inc,1.0,0.08861671,0.35359615,0.55778706,1.0173228346456693,0.9653543307086614,0.9385826771653544,0.9181102362204724
128,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
129,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
130,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
131,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
132,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
133,20200211,FSP,FRANKLIN STREET PROPERTIES CORP /MA/,1.0,0.14658321,0.34616187,0.50725496,1.0787716955941256,1.0720961281708945,1.068090787716956,1.068090787716956
134,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
135,20200211,MAS,MASCO CORP /DE/,1.0,0.11657135,0.35168344,0.5317451999999999,0.9901115085209342,0.9781190826846202,0.9596044603408372,0.9596044603408372
136,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
137,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
138,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
139,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
140,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
141,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
142,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
143,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
144,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
145,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
146,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
147,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
148,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
149,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
150,20200211,BDC,BELDEN INC.,1.0,0.14908668,0.28673467,0.56417865,1.007430582714118,1.0087993742667187,0.9863120844739928,0.9863120844739928
151,20200211,GT,GOODYEAR TIRE & RUBBER CO /OH/,1.0,0.10772698,0.33190757,0.5603655,1.0250865051903113,1.0025951557093424,0.9602076124567472,0.9602076124567472
152,20200211,NNN,"NATIONAL RETAIL PROPERTIES, INC.",1.0,0.13656242,0.28863117,0.5748064,0.9895427153491668,0.9971641261963844,1.010989010989011,1.010989010989011
153,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
154,20200211,BXMT,"BLACKSTONE MORTGAGE TRUST, INC.",1.0,0.093006805,0.31901017,0.587983,1.0262345679012346,1.0290637860082306,1.0295781893004117,1.0295781893004117
155,20200211,OMC,OMNICOM GROUP INC.,1.0,0.08237241,0.3601771,0.55745053,1.0203157349896481,1.029114906832298,1.0111283643892337,1.0111283643892337
156,20200211,CMA,COMERICA INC /NEW/,1.0,0.15252663,0.3386249,0.5088484000000001,1.007713321549092,1.0118913707215171,1.008516792543789,1.008516792543789
157,20200211,CNA,CNA FINANCIAL CORP,1.0,0.16544867,0.36234045,0.47221090000000004,0.9858044164037856,0.9897476340694006,0.9929022082018926,0.9929022082018926
158,20200211,HLT,Hilton Worldwide Holdings Inc.,1.0,0.119348735,0.34428963,0.5363616,1.0067292367628828,1.0001770851779703,1.0025677350805735,1.0025677350805735
159,20200211,WHR,WHIRLPOOL CORP /DE/,1.0,0.12634462,0.34554398,0.52811134,1.0034215028293196,1.0003289906566657,1.0011843663639954,1.0011843663639954
160,20200211,CNCN,Chun Can Capital Group,1.0,0.19564886,0.3661237,0.43822747,1.0,1.0,1.0,1.0
161,20200211,GPK,GRAPHIC PACKAGING HOLDING CO,1.0,0.12985611,0.36121735,0.5089266,1.0092649783817171,1.0142063001852994,0.9975293390982084,0.9975293390982084
162,20200211,HBI,Hanesbrands Inc.,1.0,0.14289096,0.35458255,0.50252646,1.0292682926829269,1.0027874564459929,0.9965156794425089,0.9965156794425089
163,20200211,DO,"DIAMOND OFFSHORE DRILLING, INC.",1.0,0.1854031,0.37140098,0.44319594,1.0,0.9768637532133676,0.9640102827763496,0.9640102827763496
164,20200211,CMI,CUMMINS INC,1.0,0.099307105,0.41220704,0.48848578,1.022763237979306,1.0109555690809495,1.0150943396226415,1.0150943396226415
165,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
166,20200211,CACC,CREDIT ACCEPTANCE CORP,1.0,0.13209517,0.32245475,0.5454501,0.9952669791379468,0.9971739729804244,1.0040667218086572,1.0040667218086572
167,20200211,POM,PEPCO HOLDINGS LLC,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
168,20200211,EXC,EXELON CORP,1.0,0.22871423,0.22109127,0.55019444,0.9983785974868259,1.0046615322253751,1.0085123631941628,1.0085123631941628
169,20200211,POM,POTOMAC ELECTRIC POWER CO,1.0,0.22871423,0.22109127,0.55019444,1.0290456431535269,1.0165975103734441,0.9647302904564315,0.9647302904564315
